tyranitar,"It wanders through the mountains seeking opponents to fight. If it finds an opponent that’s not worthy, Tyranitar ignores it and wanders on."
wingull,"With its long, thin wings, it catches updrafts and flies like a glider high up into the sky."
pelipper,It places small Pokémon into its spacious beak and carries them around. No one knows where it’s taking them.
surskit,"If it’s in a pinch, it will secrete a sweet liquid from the tip of its head. Syrup made from gathering that liquid is tasty on bread."
masquerain,"Masquerain intimidates enemies with the eyelike patterns of its eyespots. If that doesn’t work, it deftly makes its escape on its set of four wings."
makuhita,It practices its slaps by repeatedly slapping tree trunks. It has been known to slap an Exeggutor and get flung away.
hariyama,"Although they enjoy comparing their strength, they’re also kind. They value etiquette, praising opponents they battle."
nosepass,"It moves less than an inch a year, but when it’s in a jam, it will spin and drill down into the ground in a split second."
sableye,It digs through the ground with its hard claws and crunches down gems with its thick pointy teeth. Carbink is its favorite food.
mawile,"A cunning and terrifying Pokémon, its cuteness makes opponents let down their guard—and then it swallows them whole with its huge jaws."
electrike,"Friction between the air and its fur produces static electricity. When Electrike runs, it makes a crackling sound."
manectric,Manectric can be found beneath unnatural thunderclouds. People say it can run at the same speed as lightning striking.
carvanha,"They’re such cowards that they won’t hunt alone. When five or so of them get together, they suddenly turn ferocious!"
sharpedo,"People believe that carrying one of its discarded fangs will prevent mishaps at sea, so the fangs are made into accessories."
wailmer,It swims along with its mouth open and swallows down seawater along with its food. It sprays excess water out of its nostrils.
wailord,"They eat so many fish Pokémon that when Wailord become too numerous, fishermen have to chase them off."
torkoal,You can tell how it’s feeling by the smoke spouting from its shell. Tremendous velocity is a sign of good health.
spinda,Its steps are shaky and stumbling. Walking for a long time makes it feel sick.
trapinch,Its jaws are strong enough to crush rocks but so heavy that it can’t get up if it flips over. Sandile seize those moments as their chance.
vibrava,"It vibrates its wings to generate ultrasonic waves, causing its prey to faint. Then it buries the prey alive in the sand to preserve it."
flygon,"By flapping their wings, Flygon cause sandstorms that conceal Krookodile. The team then splits the prey they catch."
barboach,"Its entire body is gooey. When pecked at by bird Pokémon, it slips and slides its way to freedom."
whiscash,Whiscash shakes the ground at high intensities to intimidate its opponents. It swallows its prey whole—along with mud from the swamp floor.
corphish,"Individuals that have been set free by Trainers who could no longer raise them have become common, and they can now be found in Alola."
crawdaunt,"Its temperament is rough and it loves to fight, but as soon as its pincers break off, it turns cowardly. It stays timid until they grow back."
baltoy,Depictions of Pokémon similar to Baltoy have been found on the walls of caves where primitive humans lived.
claydol,"If it gets wet, its body melts. When rain starts to fall, it wraps its whole body up with its psychic powers to protect itself."
lileep,"In ancient times, it lived in warm seas. It disguised itself as seaweed to ambush its prey and devoured them whole when they got close."
cradily,"Normally, it lived on shallow sea shoals. When the tide went out, this Pokémon came up on land to search for prey."
anorith,"When restored Anorith are released into the ocean, they don’t thrive, because the water composition has changed since their era."
armaldo,It lived on land and went out into the sea to hunt for prey. Its sharp claws were its greatest weapon.
feebas,"They look ragged, so no one catches them. They look like they’d taste bad, so predators won’t eat them. And their numbers continue to grow."
milotic,"While Milotic is said to be the most beautiful Pokémon, Trainers who like Feebas and have raised it are seemingly disappointed by Milotic."
castform,"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will."
kecleon,"It changes its hue to blend into its surroundings. If no one takes notice of it for too long, it will pout and never reveal itself."
shuppet,"It eats up emotions like malice, jealousy, and resentment, so some people are grateful for its presence."
banette,"It’s a stuffed toy that was thrown away and became possessed, ever searching for the one who threw it away so it can exact its revenge."
tropius,The bunches of fruit growing around the necks of Tropius in Alola are especially sweet compared to those in other regions.
absol,"The only thing unlucky about Absol is its appearance. It protects fields and warns people of disaster, so one ought to be grateful for it."
snorunt,It feeds mainly on ice and snow. It’s only able to survive in a limited number of places in the warm Alola region.
glalie,"It freezes its prey and chews them whole. However, it prefers to eat Pokémon like Vanillite that are already frozen."
clamperl,"Despite its appearance, it’s carnivorous. It clamps down on its prey with both sides of its shell and doesn’t let go until they stop moving."
